Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
443,5353911,6,4,611,155,517,0,101.8333333,204.3050823,141,2,38.75,68.19274155,143.0729797,1.867793469,594879.0,1661534.137,5023283,49,5353911,1070782.2,2249281.4,5092745,49,298312,99437.33333,102286.569,204638,338,0,0,0,0,132,84,1.120676081,0.747117388,0,517,69.63636364,154.1228554,23753.85455,0,0,0,1,0,0,0,0,0,76.6,101.8333333,38.75,132,0,0,0,0,0,0,6,611,4,155,8192,30016,5,20,330579.0,0.0,330579,330579,5023283.0,0.0,5023283,5023283,BENIGN
53,261,2,2,72,234,36,36,36.0,0.0,117,117,117.0,0.0,1172413.793,15325.6705,87.0,148.9563695,259,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,7662.835249,7662.835249,36,117,68.4,44.36552716,1968.3,0,0,0,0,0,0,0,0,1,85.5,36.0,117.0,64,0,0,0,0,0,0,2,72,2,234,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,63845,6,4,121,3110,121,0,20.16666667,49.39804315,1338,0,777.5,671.0238446,50606.93868,156.6293367,7093.888889,12230.68494,28531,3,63845,12769.0,14699.45768,28730,3,29338,9779.333333,16702.9751,29066,48,0,0,0,0,204,136,93.977602,62.65173467,0,1338,293.7272727,532.3957346,283445.2182,0,0,0,1,0,0,0,0,0,323.1,20.16666667,777.5,204,0,0,0,0,0,0,6,121,4,3110,65535,4050,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
55850,3,2,0,37,0,31,6,18.5,17.67766953,0,0,0.0,0.0,12300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,40,0,666666.6667,0.0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,62,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
7019,49,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,81632.65306,40816.32653,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0,0,0,48,0,40816.32653,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,156,2,2,106,162,53,53,53.0,0.0,81,81,81.0,0.0,1717948.718,25641.02564,52.0,84.87048957,150,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,12820.51282,12820.51282,53,81,64.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,80.25,53.0,81.0,40,0,0,0,0,0,0,2,106,2,162,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,184,2,2,82,114,41,41,41.0,0.0,57,57,57.0,0.0,1065217.391,21739.13043,61.33333333,18.7705443,83,50,51,51.0,0.0,51,51,50,50.0,0.0,50,50,0,0,0,0,64,64,10869.56522,10869.56522,41,57,47.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,59.25,41.0,57.0,64,0,0,0,0,0,0,2,82,2,114,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5070804,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,2.366488628,0.788829543,1690268.0,2897702.386,5036187,27,5070804,2535402.0,3536644.064,5036187,34617,0,0.0,0.0,0,0,0,0,0,0,72,32,0.591622157,0.197207386,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,65535,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,171,2,2,66,98,33,33,33.0,0.0,49,49,49.0,0.0,959064.3275,23391.81287,57.0,58.02585631,119,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,0,0,0,0,64,64,11695.90643,11695.90643,33,49,39.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,49.25,33.0,49.0,64,0,0,0,0,0,0,2,66,2,98,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
406,52,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,307692.3077,76923.07692,17.33333333,27.42869544,49,1,49,49.0,0.0,49,49,2,2.0,0.0,2,2,0,0,0,0,48,40,38461.53846,38461.53846,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
9674,3,2,0,37,0,31,6,18.5,17.67766953,0,0,0.0,0.0,12300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,40,0,666666.6667,0.0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,30016,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
50001,48,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,333333.3333,83333.33333,16.0,15.71623365,33,2,48,48.0,0.0,48,48,2,2.0,0.0,2,2,0,0,0,0,48,40,41666.66667,41666.66667,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1087,49,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,326530.6122,81632.65306,16.33333333,23.18045153,43,1,49,49.0,0.0,49,49,1,1.0,0.0,1,1,0,0,0,0,48,40,40816.32653,40816.32653,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
42335,1468,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1362.39782,1468.0,0.0,1468,1468,1468,1468.0,0.0,1468,1468,0,0.0,0.0,0,0,0,0,0,0,64,0,1362.39782,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,235,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,1246044,1,1,40,56,40,40,40.0,0.0,56,56,56.0,0.0,77.04382831,1.605079756,1246044.0,0.0,1246044,1246044,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,0.802539878,0.802539878,40,56,45.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,68.0,40.0,56.0,32,0,0,0,0,0,0,1,40,1,56,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,61175,2,2,78,310,39,39,39.0,0.0,155,155,155.0,0.0,6342.460155,65.38618717,20391.66667,35274.3769,61123,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,0,0,0,0,40,40,32.69309358,32.69309358,39,155,85.4,63.53581667,4036.8,0,0,0,0,0,0,0,0,1,106.75,39.0,155.0,40,0,0,0,0,0,0,2,78,2,310,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,117356335,48,50,827,56830,209,0,17.22916667,49.9264308,1448,0,1136.6,568.9722923,491.2985737,0.835063569,1209859.124,8343488.422,58600000,1,117000000,2496943.298,11900000.0,58600000,4,117000000,2394387.694,11700000.0,58700000,1,0,0,0,0,1544,1608,0.409010728,0.426052842,0,1448,582.3939394,692.584907,479673.8534,0,0,0,1,0,0,0,0,1,588.3367347,17.22916667,1136.6,1544,0,0,0,0,0,0,48,827,50,56830,29200,126,7,32,246819.5,245218.2678,420215,73424,58400000.0,303726.4042,58600000,58200000,BENIGN
53,69160,1,1,52,135,52,52,52.0,0.0,135,135,135.0,0.0,2703.875072,28.91844997,69160.0,0.0,69160,69160,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,14.45922499,14.45922499,52,135,79.66666667,47.92007234,2296.333333,0,0,0,0,0,0,0,0,1,119.5,52.0,135.0,20,0,0,0,0,0,0,1,52,1,135,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1310,104,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,153846.1538,38461.53846,34.66666667,23.96525262,49,7,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,48,40,19230.76923,19230.76923,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,247,2,2,88,120,44,44,44.0,0.0,60,60,60.0,0.0,842105.2632,16194.33198,82.33333333,58.60318535,150,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,64,64,8097.165992,8097.165992,44,60,50.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,63.0,44.0,60.0,64,0,0,0,0,0,0,2,88,2,120,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5586972,9,6,383,5718,190,0,42.55555556,76.65362208,2896,0,953.0,1129.09291,1092.004757,2.684817465,399069.4286,1450781.179,5439398,2,5586972,698371.5,1915817.243,5439398,2,78605,15721.0,19457.69565,41754,192,0,0,0,0,296,200,1.610890479,1.073926986,0,2896,381.3125,798.349357,637361.6958,0,0,0,1,0,0,0,0,0,406.7333333,42.55555556,953.0,296,0,0,0,0,0,0,9,383,6,5718,29200,122,3,32,147572.0,0.0,147572,147572,5439398.0,0.0,5439398,5439398,BENIGN
443,5150331,7,7,350,5200,200,0,50.0,80.1249025,1955,2,742.8571429,844.9866722,1077.600644,2.718271894,396179.3077,1369999.383,4955361,6,194764,32460.66667,29863.13657,79338,256,5117148,852858.0,2031129.939,4998358,162,0,0,0,0,152,144,1.359135947,1.359135947,0,1955,370.0,662.7535633,439242.2857,0,0,0,1,0,0,0,0,1,396.4285714,50.0,742.8571429,152,0,0,0,0,0,0,7,350,7,5200,8192,30016,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
6002,48,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,83333.33333,41666.66667,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0,0,0,48,0,41666.66667,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
8517,166,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,72289.15663,12048.19277,166.0,0.0,166,166,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,6024.096386,6024.096386,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,11256,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,658,1,1,58,139,58,58,58.0,0.0,139,139,139.0,0.0,299392.0973,3039.513678,658.0,0.0,658,658,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,1519.756839,1519.756839,58,139,85.0,46.7653718,2187.0,0,0,0,0,0,0,0,0,1,127.5,58.0,139.0,32,0,0,0,0,0,0,1,58,1,139,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,219,2,2,64,258,32,32,32.0,0.0,129,129,129.0,0.0,1470319.635,18264.84018,73.0,42.43819035,122,48,48,48.0,0.0,48,48,49,49.0,0.0,49,49,0,0,0,0,40,40,9132.420091,9132.420091,32,129,70.8,53.12908808,2822.7,0,0,0,0,0,0,0,0,1,88.5,32.0,129.0,40,0,0,0,0,0,0,2,64,2,258,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
52774,204,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,14705.88235,102.0,46.66904756,135,69,204,204.0,0.0,204,204,0,0.0,0.0,0,0,0,0,0,0,64,32,9803.921569,4901.960784,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,1,0,4171,65535,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,82886,1,1,58,90,58,58,58.0,0.0,90,90,90.0,0.0,1785.58502,24.1295273,82886.0,0.0,82886,82886,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,12.06476365,12.06476365,58,90,68.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,103.0,58.0,90.0,20,0,0,0,0,0,0,1,58,1,90,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
138,25,13,0,2808,0,216,216,216.0,0.0,0,0,0.0,0.0,112000000.0,520000.0,2.083333333,1.928651594,8,1,25,2.083333333,1.928651594,8,1,0,0.0,0.0,0,0,0,0,0,0,416,0,520000.0,0.0,216,216,216.0,0.0,0.0,0,0,0,0,0,0,0,0,0,232.6153846,216.0,0.0,416,0,0,0,0,0,0,13,2808,0,0,-1,-1,12,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,22261,3,0,65,0,53,6,21.66666667,27.13546265,0,0,0.0,0.0,2919.904766,134.7648354,11130.5,15735.2472,22257,4,22261,11130.5,15735.2472,22257,4,0,0.0,0.0,0,0,0,0,0,0,60,0,134.7648354,0.0,6,53,17.75,23.5,552.25,0,0,0,0,1,0,0,0,0,23.66666667,21.66666667,0.0,60,0,0,0,0,0,0,3,65,0,0,63670,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31514,1,1,54,82,54,54,54.0,0.0,82,82,82.0,0.0,4315.542299,63.46385733,31514.0,0.0,31514,31514,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,31.73192867,31.73192867,54,82,63.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,95.0,54.0,82.0,40,0,0,0,0,0,0,1,54,1,82,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30551,1,1,57,185,57,57,57.0,0.0,185,185,185.0,0.0,7921.180976,65.46430559,30551.0,0.0,30551,30551,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,32.73215279,32.73215279,57,185,99.66666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,149.5,57.0,185.0,20,0,0,0,0,0,0,1,57,1,185,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53678,4,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,7750000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,64,0,500000.0,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,122,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,3079417,5,1,117,41,45,0,23.4,21.96132965,41,41,41.0,0.0,51.30841325,1.948420756,615883.4,1357135.533,3043453,3,3079417,769854.25,1515820.438,3043453,3,0,0.0,0.0,0,0,1,0,0,0,160,32,1.623683964,0.324736793,0,45,28.42857143,19.88179354,395.2857143,0,1,0,0,1,0,0,0,0,33.16666667,23.4,41.0,160,0,0,0,0,0,0,5,117,1,41,694,131,2,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,60668,1,1,62,94,62,62,62.0,0.0,94,94,94.0,0.0,2571.372058,32.96630843,60668.0,0.0,60668,60668,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,16.48315422,16.48315422,62,94,72.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,109.0,62.0,94.0,20,0,0,0,0,0,0,1,62,1,94,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
8021,191,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,83769.63351,20942.40838,63.66666667,56.16345194,126,17,191,191.0,0.0,191,191,48,48.0,0.0,48,48,0,0,0,0,48,40,10471.20419,10471.20419,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30851,2,2,64,120,32,32,32.0,0.0,60,60,60.0,0.0,5964.150271,129.6554407,10283.66667,17808.36908,30847,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,80,64.82772033,64.82772033,32,60,43.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,54.0,32.0,60.0,64,0,0,0,0,0,0,2,64,2,120,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23870,2,2,70,126,35,35,35.0,0.0,63,63,63.0,0.0,8211.143695,167.5743611,7956.666667,13775.28876,23863,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,83.78718056,83.78718056,35,63,46.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,57.75,35.0,63.0,40,0,0,0,0,0,0,2,70,2,126,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
2288,85,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,188235.2941,47058.82353,28.33333333,24.68467811,49,1,1,1.0,0.0,1,1,49,49.0,0.0,49,49,0,0,0,0,48,40,23529.41176,23529.41176,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,19889471,11,10,2793,4025,2412,0,253.9090909,718.3991167,1803,0,402.5,686.0936525,342.7944363,1.055835019,994473.55,2507012.552,9949667,4,19900000,1988947.1,3336141.89,9949667,4,14700000,1631616.111,3362240.709,10000000,217,0,0,0,0,232,208,0.553056439,0.502778581,0,2412,309.9090909,676.6079197,457798.2771,0,0,0,1,0,0,0,0,0,324.6666667,253.9090909,402.5,232,0,0,0,0,0,0,11,2793,10,4025,8192,7106,10,20,2384740.0,3323915.231,4735103,34377,7559993.5,3379508.673,9949667,5170320,BENIGN
389,39,1,2,0,12,0,0,0.0,0.0,6,6,6.0,0.0,307692.3077,76923.07692,19.5,21.92031022,35,4,0,0.0,0.0,0,0,4,4.0,0.0,4,4,0,0,0,0,32,40,25641.02564,51282.05128,0,6,3.0,3.464101615,12.0,0,0,0,0,1,1,0,0,2,4.0,0.0,6.0,32,0,0,0,0,0,0,1,0,2,12,65535,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,41217,2,2,78,202,39,39,39.0,0.0,101,101,101.0,0.0,6793.313439,97.04733484,13739.0,23753.35496,41167,3,3,3.0,0.0,3,3,47,47.0,0.0,47,47,0,0,0,0,40,40,48.52366742,48.52366742,39,101,63.8,33.95879857,1153.2,0,0,0,0,0,0,0,0,1,79.75,39.0,101.0,40,0,0,0,0,0,0,2,78,2,202,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,54151754,2,2,99,266,52,47,49.5,3.535533906,138,128,133.0,7.071067812,6.74031722,0.07386649,18100000.0,31100000.0,53900000,61629,54100000,54100000.0,0.0,54100000,54100000,54000000,54000000.0,0.0,54000000,54000000,0,0,0,0,40,52,0.036933245,0.036933245,47,138,83.4,45.4620721,2066.8,0,0,0,0,0,0,0,0,1,104.25,49.5,133.0,40,0,0,0,0,0,0,2,99,2,266,-1,-1,1,20,166311.0,0.0,166311,166311,53900000.0,0.0,53900000,53900000,BENIGN
53,162,2,2,66,98,33,33,33.0,0.0,49,49,49.0,0.0,1012345.679,24691.35802,54.0,87.46999486,155,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,12345.67901,12345.67901,33,49,39.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,49.25,33.0,49.0,64,0,0,0,0,0,0,2,66,2,98,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
56101,93,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21505.37634,93.0,0.0,93,93,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10752.68817,10752.68817,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,360,1324,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,176,2,2,74,154,37,37,37.0,0.0,77,77,77.0,0.0,1295454.545,22727.27273,58.66666667,97.29508381,171,1,4,4.0,0.0,4,4,1,1.0,0.0,1,1,0,0,0,0,40,40,11363.63636,11363.63636,37,77,53.0,21.9089023,480.0,0,0,0,0,0,0,0,0,1,66.25,37.0,77.0,40,0,0,0,0,0,0,2,74,2,154,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
49161,4,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,1000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,48,0,500000.0,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,154,2,2,66,98,33,33,33.0,0.0,49,49,49.0,0.0,1064935.065,25974.02597,51.33333333,50.63924697,104,3,3,3.0,0.0,3,3,47,47.0,0.0,47,47,0,0,0,0,64,64,12987.01299,12987.01299,33,49,39.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,49.25,33.0,49.0,64,0,0,0,0,0,0,2,66,2,98,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,3,2,0,53,0,53,0,26.5,37.4766594,0,0,0.0,0.0,17700000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.6667,0.0,0,53,35.33333333,30.59956427,936.3333333,0,1,0,0,1,0,0,0,0,53.0,26.5,0.0,64,0,0,0,0,0,0,2,53,0,0,33239,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1033,48,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,83333.33333,41666.66667,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0,0,0,48,0,41666.66667,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,28107,3,0,53,0,53,0,17.66666667,30.59956427,0,0,0.0,0.0,1885.651261,106.7349771,14053.5,19868.99344,28103,4,28107,14053.5,19868.99344,28103,4,0,0.0,0.0,0,0,0,0,0,0,96,0,106.7349771,0.0,0,53,13.25,26.5,702.25,0,0,0,0,1,0,0,0,0,17.66666667,17.66666667,0.0,96,0,0,0,0,0,0,3,53,0,0,246,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,190,2,2,64,200,32,32,32.0,0.0,100,100,100.0,0.0,1389473.684,21052.63158,63.33333333,107.9645003,188,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,80,80,10526.31579,10526.31579,32,100,59.2,37.24513391,1387.2,0,0,0,0,0,0,0,0,1,74.0,32.0,100.0,80,0,0,0,0,0,0,2,64,2,200,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,215,2,2,70,192,35,35,35.0,0.0,96,96,96.0,0.0,1218604.651,18604.65116,71.66666667,119.8095711,210,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,64,64,9302.325581,9302.325581,35,96,59.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,74.25,35.0,96.0,64,0,0,0,0,0,0,2,70,2,192,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
5298,48,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,83333.33333,41666.66667,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0,0,0,48,0,41666.66667,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,48769,1,1,42,203,42,42,42.0,0.0,203,203,203.0,0.0,5023.683077,41.00965777,48769.0,0.0,48769,48769,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,20.50482889,20.50482889,42,203,95.66666667,92.95339334,8640.333333,0,0,0,0,0,0,0,0,1,143.5,42.0,203.0,32,0,0,0,0,0,0,1,42,1,203,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,49176,1,1,77,159,77,77,77.0,0.0,159,159,159.0,0.0,4799.088986,40.67024565,49176.0,0.0,49176,49176,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,32,20.33512282,20.33512282,77,159,104.3333333,47.34272207,2241.333333,0,0,0,0,0,0,0,0,1,156.5,77.0,159.0,40,0,0,0,0,0,0,1,77,1,159,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
56454,71,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,169014.0845,28169.01408,71.0,0.0,71,71,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,14084.50704,14084.50704,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,21900,37800,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
