src_ip,dst_ip,protocol,flow_duration,total_fwd_packets,total_bwd_packets,packet_length_mean,flow_bytes_s,flow_packets_s,fwd_iat_mean,bwd_iat_mean,timestamp,label
192.168.1.15,10.0.0.31,UDP,12084,261,476,298.7458037347987,188465.95748645123,941.8920412751171,2529.7277283844396,27670.068619047957,2023-01-01 00:02:39,Botnet
192.168.1.43,10.0.0.47,ICMP,89412,221,462,329.70158193834624,151038.13400591185,1328.3244809500516,24665.51751173172,32214.76353823241,2023-01-01 00:02:40,DDoS
192.168.1.29,10.0.0.43,ICMP,192558,83,53,1109.8446247141176,41684.11009037645,344.8051908135348,14800.335264573205,8432.241916043884,2023-01-01 00:02:41,BENIGN
192.168.1.36,10.0.0.23,UDP,83391,182,242,291.81665752684273,67608.38386737248,2510.9360653979666,16309.926878834185,48811.58660379202,2023-01-01 00:02:42,SQLInjection
192.168.1.13,10.0.0.44,TCP,793667,307,486,864.5027281975553,161953.88419180585,83.86786673493594,48045.91066047151,24408.309648409362,2023-01-01 00:02:43,BENIGN
192.168.1.32,10.0.0.38,TCP,524708,10,132,330.71329254642103,139165.96487674626,2502.1382955351905,9135.557940756427,2883.0771371740743,2023-01-01 00:02:44,BruteForce
192.168.1.7,10.0.0.20,ICMP,487487,396,490,1293.8211756251278,153180.2801138733,421.7147533511124,15562.951383677268,46863.16497684724,2023-01-01 00:02:45,PortScan
192.168.1.22,10.0.0.23,UDP,677144,4,466,1413.8563271895614,88296.10033236518,2659.805773780825,25495.118893967858,29313.80589182021,2023-01-01 00:02:46,BENIGN
192.168.1.28,10.0.0.45,ICMP,875306,351,364,782.5545326639383,143323.60490216917,2189.588139371136,43151.48438053303,34959.960705870835,2023-01-01 00:02:47,Infiltration
192.168.1.2,10.0.0.16,UDP,415205,402,112,534.9402374716756,77360.09520049635,494.846117259408,20834.087490235317,26259.26432092127,2023-01-01 00:02:48,BENIGN
192.168.1.42,10.0.0.42,TCP,751309,336,409,358.7460847760737,42331.457095945465,1697.888160585545,37193.52017912766,41737.0630008936,2023-01-01 00:02:49,Malware
192.168.1.45,10.0.0.8,UDP,360315,488,7,84.1736922693352,126572.13926478785,938.6562867513031,42818.848536641905,1657.6399761983514,2023-01-01 00:02:50,BENIGN
192.168.1.6,10.0.0.21,TCP,704359,292,230,410.0651135342681,195205.18372719895,535.5210636358388,15501.507774736625,13419.64988549211,2023-01-01 00:02:51,BENIGN
192.168.1.28,10.0.0.1,UDP,255183,281,156,984.8113121185237,62189.13418192639,2577.687416033914,19638.11642675196,23482.948171778207,2023-01-01 00:02:52,BENIGN
192.168.1.28,10.0.0.8,ICMP,634251,215,197,805.0892276507242,92247.82148328668,1211.164776755181,17828.454628194126,3831.1042120691886,2023-01-01 00:02:53,BENIGN
192.168.1.44,10.0.0.29,TCP,41877,460,323,1416.6215046385819,134832.87407686372,1196.2325993817822,41642.957575087436,35295.62755966358,2023-01-01 00:02:54,BruteForce
192.168.1.44,10.0.0.32,ICMP,46350,98,364,600.4531211126339,108347.10579628532,510.4901377450534,2218.2987508181045,19683.777039367982,2023-01-01 00:02:55,PortScan
192.168.1.20,10.0.0.38,ICMP,859566,420,223,1043.8563800693078,168701.21636223895,1149.8139625812503,15421.746020345172,13634.126845416933,2023-01-01 00:02:56,Botnet
192.168.1.30,10.0.0.5,TCP,891472,101,367,739.0908937379309,152372.36702325623,2614.9789221402216,33970.748471198895,169.93896157380522,2023-01-01 00:02:57,BENIGN
192.168.1.11,10.0.0.47,TCP,302374,451,490,773.7385617270753,11753.611052085173,1090.023002758418,28272.60953476757,35991.79575718594,2023-01-01 00:02:58,BENIGN
192.168.1.28,10.0.0.22,ICMP,475247,9,250,408.9837287601351,199684.40466136244,2854.8590839368644,21815.03167532542,41690.63163433421,2023-01-01 00:02:59,PortScan
192.168.1.25,10.0.0.47,ICMP,704806,61,404,687.8766574945795,150505.2504985215,2838.980388725954,26997.871412841996,19752.63174353924,2023-01-01 00:03:00,BENIGN
192.168.1.39,10.0.0.34,ICMP,740222,309,83,711.4696455489338,172794.27292719323,435.5510792627307,9880.031706830086,28211.334633691244,2023-01-01 00:03:01,PortScan
192.168.1.33,10.0.0.1,ICMP,15316,146,240,1062.8973574059116,130274.42264785974,532.756449314412,21536.40036377891,11385.103609853992,2023-01-01 00:03:02,PortScan
192.168.1.1,10.0.0.26,TCP,346393,427,380,1411.5535987873097,171271.39709654776,2588.1595369253355,25085.647505833276,31110.260116360372,2023-01-01 00:03:03,BENIGN
192.168.1.27,10.0.0.43,TCP,527397,419,395,500.6887034489314,22565.356688249012,1178.8899958552329,45059.55490860813,607.8607783017109,2023-01-01 00:03:04,SQLInjection
192.168.1.13,10.0.0.10,ICMP,876436,63,360,72.87869818613468,69612.79332830719,14.117572866745,13042.497305036013,24432.706211040822,2023-01-01 00:03:05,BruteForce
192.168.1.41,10.0.0.30,UDP,684787,121,323,749.4797369959532,175296.5466265381,822.3415872964076,43391.55727974446,32210.62988655277,2023-01-01 00:03:06,PortScan
192.168.1.3,10.0.0.18,UDP,145381,226,471,821.2473849022612,40410.87673225176,1793.2893505934844,32212.42579989827,45909.67046971347,2023-01-01 00:03:07,BENIGN
192.168.1.39,10.0.0.17,TCP,703903,105,263,260.9764211865537,15740.595506146545,2397.998631913944,1018.0212125489816,19067.40952029709,2023-01-01 00:03:08,BENIGN
192.168.1.6,10.0.0.26,ICMP,539417,462,407,1143.0922633513394,157644.97609504926,401.0324626626854,36231.84221363278,38259.74495884851,2023-01-01 00:03:09,BENIGN
192.168.1.8,10.0.0.8,ICMP,460929,260,189,1477.5443715778224,167113.68251309491,332.5135518857893,1778.5583255752053,29884.753810145095,2023-01-01 00:03:10,BENIGN
192.168.1.27,10.0.0.47,TCP,734903,349,455,1419.204328342607,32614.178416161132,2766.3558680634223,49869.05895956384,46350.678634141106,2023-01-01 00:03:11,BENIGN
192.168.1.9,10.0.0.40,UDP,188169,425,366,303.6879978472418,170883.76195826483,2253.6939550999255,43631.9617478722,19919.485405295873,2023-01-01 00:03:12,Botnet
192.168.1.37,10.0.0.49,UDP,364415,255,290,1314.2912274521334,137384.8823398742,1769.7490227334572,14867.890033254744,15955.447898309527,2023-01-01 00:03:13,PortScan
192.168.1.33,10.0.0.12,UDP,114556,429,362,1059.6955182534102,104064.52837499512,2307.791183197788,12871.304098605075,44357.212792708495,2023-01-01 00:03:14,DDoS
192.168.1.42,10.0.0.27,TCP,324803,434,403,686.2313800722983,166067.01353699886,1287.1342295586087,19072.67266419834,2463.1708260130476,2023-01-01 00:03:15,BENIGN
192.168.1.44,10.0.0.8,UDP,851424,207,58,815.5103815438463,83907.92493886127,2275.6087861800706,17808.992098756837,6820.133261290906,2023-01-01 00:03:16,Heartbleed
192.168.1.24,10.0.0.25,TCP,856941,28,9,1275.9042607238625,38879.3918490571,1116.0371708323328,18617.518581450666,4121.139324767639,2023-01-01 00:03:17,BENIGN
192.168.1.15,10.0.0.46,TCP,819597,170,304,725.401060061176,57042.050054461666,733.0396229053144,15914.509029427902,42155.65471886355,2023-01-01 00:03:18,Botnet
192.168.1.32,10.0.0.4,ICMP,766859,336,115,566.078979966639,101082.28725683363,2187.311250457613,31057.04920900972,531.3605610925993,2023-01-01 00:03:19,SSH-Bruteforce
192.168.1.32,10.0.0.33,UDP,382788,76,210,744.9387646087189,106313.02545536782,1259.5972041796476,8214.018922367477,43082.99611769691,2023-01-01 00:03:20,BruteForce
192.168.1.24,10.0.0.1,TCP,369584,116,41,872.9034080122232,161135.6072056026,2944.1499358742585,42299.218641008214,22563.93850076797,2023-01-01 00:03:21,Malware
192.168.1.41,10.0.0.19,UDP,33883,69,304,291.72570412973977,158291.40945810167,1049.1060617419948,40620.31179908173,202.25991741968346,2023-01-01 00:03:22,PortScan
192.168.1.49,10.0.0.31,UDP,34252,354,173,1352.352518097816,116315.17478519451,2765.2605341726667,23824.683909555668,20082.85721542488,2023-01-01 00:03:23,BENIGN
192.168.1.49,10.0.0.16,ICMP,583129,234,234,1014.5385537561247,156179.01812475873,2798.9546831526714,42636.6455339621,9340.855251410734,2023-01-01 00:03:24,BENIGN
192.168.1.12,10.0.0.14,UDP,893581,1,281,953.5706868328584,38435.51431290483,726.3169882471736,12358.006356444634,31220.39997312068,2023-01-01 00:03:25,BENIGN
192.168.1.39,10.0.0.48,ICMP,444818,167,372,158.24937700915083,10107.898965949538,2394.865323582452,879.2552197426435,33968.260137292404,2023-01-01 00:03:26,BENIGN
192.168.1.2,10.0.0.5,TCP,553480,352,78,910.2191678771618,174739.40114467655,1299.7904409285509,30960.777043566122,24376.890992679586,2023-01-01 00:03:27,PortScan
192.168.1.3,10.0.0.41,UDP,148825,218,108,190.23138673535357,15203.343303177637,2752.656656963814,22896.012438828806,2026.9357524580587,2023-01-01 00:03:28,BENIGN
192.168.1.49,10.0.0.26,TCP,491315,273,281,127.25953604114459,49413.017105825056,1350.922693633081,28358.660150247237,32806.784089555724,2023-01-01 00:03:29,Botnet
192.168.1.37,10.0.0.28,UDP,755024,368,403,795.693234507166,139094.25802991446,2233.166848294761,44967.07111151113,42102.09714149246,2023-01-01 00:03:30,BENIGN
192.168.1.49,10.0.0.2,TCP,171641,251,39,610.1504457292775,81948.64273169909,1401.43526008223,48496.308752723606,36016.49354204275,2023-01-01 00:03:31,BENIGN
192.168.1.17,10.0.0.6,UDP,778524,347,119,887.3273025327726,175275.1625861102,684.1744663828557,31723.022534640397,41498.065989846975,2023-01-01 00:03:32,SSH-Bruteforce
192.168.1.49,10.0.0.9,UDP,348727,344,335,142.94103040528552,59666.16095298768,598.8510367051142,38203.01543703207,10026.275668020822,2023-01-01 00:03:33,BENIGN
192.168.1.2,10.0.0.33,UDP,321998,419,336,652.164763642415,2473.082199204923,1276.8681515747803,4191.337865924726,44444.50809488448,2023-01-01 00:03:34,BruteForce
192.168.1.2,10.0.0.41,UDP,685438,174,27,270.4322054172854,60201.06254809275,2266.7284763856305,8036.618528990389,16110.350338947492,2023-01-01 00:03:35,SQLInjection
192.168.1.28,10.0.0.25,UDP,87692,170,104,1480.7791280269337,115657.20233204785,1815.6093840571198,36660.50704284388,671.2273077852993,2023-01-01 00:03:36,BENIGN
192.168.1.23,10.0.0.48,UDP,356787,246,74,846.1138165284099,75250.08124311834,2066.1992404117295,21568.84145394371,42169.73892480721,2023-01-01 00:03:37,DDoS
192.168.1.37,10.0.0.13,UDP,43269,423,191,1034.2809228018923,107021.06387617518,847.6967258450954,22298.81755494988,47091.121626967375,2023-01-01 00:03:38,BENIGN
192.168.1.32,10.0.0.9,UDP,441603,90,324,494.87323821708566,175331.96395512024,1444.8246025268588,15431.075474090196,32778.25431267002,2023-01-01 00:03:39,SQLInjection
192.168.1.33,10.0.0.13,UDP,54845,49,499,151.1609830212228,182505.76234065066,134.14139964301165,30368.21181750371,11572.60008654077,2023-01-01 00:03:40,PortScan
192.168.1.1,10.0.0.31,TCP,634556,446,147,1464.0475855474697,53268.21552435701,2452.7797154584036,9259.067105764714,12587.971469662238,2023-01-01 00:03:41,BENIGN
192.168.1.19,10.0.0.41,ICMP,638373,294,255,436.52596272094297,92481.88060665315,2969.686594557384,31346.187049415465,23330.177078907538,2023-01-01 00:03:42,SQLInjection
192.168.1.2,10.0.0.11,UDP,792075,407,284,641.4741959086256,109873.88864676609,1221.2303088113879,8690.769057904849,44891.65614899137,2023-01-01 00:03:43,BENIGN
192.168.1.44,10.0.0.4,ICMP,711852,150,213,978.2972433368368,189827.5801319606,33.879995741498504,3192.23790945097,7480.733209721771,2023-01-01 00:03:44,SQLInjection
192.168.1.26,10.0.0.34,UDP,21167,132,123,46.79897355230582,199723.6021009605,510.2081260132912,16518.55407726435,41298.85750550476,2023-01-01 00:03:45,WebAttack
192.168.1.32,10.0.0.38,UDP,51133,433,495,1217.2861044707574,47157.909043421176,1957.9281063735061,11557.785960150373,14565.849132448813,2023-01-01 00:03:46,Infiltration
192.168.1.6,10.0.0.46,TCP,45356,59,206,809.5015031426442,145423.2762820285,1836.6258752933736,44449.692936178064,40429.49988528546,2023-01-01 00:03:47,SQLInjection
192.168.1.32,10.0.0.4,TCP,746093,457,417,424.543608732545,75668.40934041572,2363.8062940370464,2748.6177399774615,46013.63960887933,2023-01-01 00:03:48,BENIGN
192.168.1.4,10.0.0.38,ICMP,239555,324,240,101.79589808577917,1720.8285575540237,762.3981488722434,8831.50801501357,21375.266105844017,2023-01-01 00:03:49,Malware
192.168.1.11,10.0.0.19,TCP,502364,199,394,252.12263905691773,1949.5792349368808,2291.132114725855,27436.43155954689,18253.167654622437,2023-01-01 00:03:50,BENIGN
192.168.1.17,10.0.0.6,TCP,200517,215,339,1343.600449691621,92167.14491169492,2064.2640805494857,24053.878475182835,40111.263727246114,2023-01-01 00:03:51,PortScan
192.168.1.38,10.0.0.34,ICMP,86903,386,286,1032.1760936644778,97718.1491095665,969.1206786438161,2293.555066716702,26474.61463608732,2023-01-01 00:03:52,BENIGN
192.168.1.24,10.0.0.18,TCP,203914,49,22,382.35356523896587,4611.682345031187,1636.918956022829,363.61414832920855,34222.76797411139,2023-01-01 00:03:53,Malware
192.168.1.5,10.0.0.13,UDP,118943,472,259,107.745139768094,137416.79061318305,442.6741516864818,49403.40903011553,31141.839018822015,2023-01-01 00:03:54,BruteForce
192.168.1.34,10.0.0.41,ICMP,479909,232,357,1039.0168154560881,58871.27738013113,1358.2409458033123,32942.07618324155,7645.289393394171,2023-01-01 00:03:55,SQLInjection
192.168.1.6,10.0.0.23,ICMP,553380,247,105,862.8875116919701,112022.63099703628,2643.7108213273673,18270.94113894694,42239.673224117796,2023-01-01 00:03:56,BENIGN
192.168.1.22,10.0.0.19,UDP,212703,382,466,612.7340914427701,60253.72272576721,1264.152948096347,23522.141950914403,9789.559795545396,2023-01-01 00:03:57,SQLInjection
192.168.1.11,10.0.0.45,TCP,573191,479,459,551.7810592931951,33510.14954237451,2518.8605527197906,13328.239472593892,46614.174921394966,2023-01-01 00:03:58,SQLInjection
192.168.1.48,10.0.0.11,ICMP,372219,239,432,333.05327113437136,81494.03034591518,1771.1698424138235,17244.344310876793,12529.31399981597,2023-01-01 00:03:59,PortScan
192.168.1.16,10.0.0.1,ICMP,718937,415,258,1007.7207722409013,46531.445621621104,576.4382625939679,32452.57431894343,36694.314782713824,2023-01-01 00:04:00,BENIGN
192.168.1.33,10.0.0.24,UDP,144382,367,204,1456.2953614128671,107006.7152861417,1743.7376278489912,44140.70713156967,14233.485019286109,2023-01-01 00:04:01,BENIGN
192.168.1.9,10.0.0.7,UDP,476645,168,310,271.8157162968705,39845.82320426734,1518.4440041420332,9207.317024036161,15889.952643934606,2023-01-01 00:04:02,BENIGN
192.168.1.6,10.0.0.25,TCP,26370,48,262,899.7037638231,101730.35473126094,1196.5253642539556,42018.234907760554,15500.782637262482,2023-01-01 00:04:03,BENIGN
192.168.1.16,10.0.0.21,ICMP,455324,51,107,642.0357330615045,31559.965122286623,359.77168810869495,6078.709919283935,37394.86480905014,2023-01-01 00:04:04,BENIGN
192.168.1.29,10.0.0.15,TCP,769317,299,251,675.5661953995507,134227.8444262084,1250.7092828778423,10750.396187195973,27841.199083351687,2023-01-01 00:04:05,BENIGN
192.168.1.3,10.0.0.1,TCP,531840,98,424,388.67944739044344,150812.14311984068,219.2143663426417,1859.7272271942495,44147.73983991901,2023-01-01 00:04:06,BENIGN
192.168.1.20,10.0.0.12,UDP,303730,439,492,1239.4509647355144,22167.80742656176,297.208385144855,7041.45229278788,15369.328587483038,2023-01-01 00:04:07,BENIGN
192.168.1.36,10.0.0.7,ICMP,14959,216,221,733.0308501793893,93613.7021662641,1248.3336822652154,45865.23997005707,34599.93411031516,2023-01-01 00:04:08,BENIGN
192.168.1.19,10.0.0.15,ICMP,556471,177,379,819.6747197754135,14267.252960909229,916.8390644234227,22972.477892172312,37647.67703455587,2023-01-01 00:04:09,Heartbleed
192.168.1.26,10.0.0.21,ICMP,854240,380,222,464.0937600680154,119676.67086384627,2776.707433260808,3884.215423055899,7574.954169384879,2023-01-01 00:04:10,DDoS
192.168.1.3,10.0.0.19,UDP,111562,474,258,280.8946138437551,52954.41915613611,1127.7417103354314,47986.382175110026,20030.06727663324,2023-01-01 00:04:11,BENIGN
192.168.1.19,10.0.0.29,UDP,147835,80,201,138.00647842220252,105572.1289220577,2273.816508094228,43949.73639562475,24141.391900026203,2023-01-01 00:04:12,DDoS
192.168.1.20,10.0.0.25,UDP,879608,185,367,1074.0375199781247,103540.4557759198,1591.212331572362,37734.371360886194,17785.01380732882,2023-01-01 00:04:13,PortScan
192.168.1.32,10.0.0.33,UDP,249837,367,258,302.3890797149049,184878.4338041407,2112.552920258364,46673.706124585944,16106.307685860937,2023-01-01 00:04:14,Heartbleed
192.168.1.7,10.0.0.49,UDP,281297,461,349,1038.2122777413085,109861.73619148771,781.0878330631822,11007.250912367372,34321.3082799881,2023-01-01 00:04:15,BENIGN
192.168.1.41,10.0.0.32,ICMP,142257,399,225,591.6609046099612,116641.39609569129,2825.773013542149,41818.628281211306,10794.104016576768,2023-01-01 00:04:16,BENIGN
192.168.1.33,10.0.0.49,TCP,351989,27,202,629.5044534745807,80390.45984029962,1590.7354022463574,34499.86982651895,35469.82787181119,2023-01-01 00:04:17,Malware
192.168.1.40,10.0.0.35,ICMP,190267,452,226,709.0744691782298,189821.01267624507,2494.1408897844635,43488.09271913485,46752.274775340135,2023-01-01 00:04:18,BENIGN
192.168.1.39,10.0.0.44,TCP,593905,464,236,557.8856771100393,155459.46329697798,1095.7720347348643,39845.78137556575,28260.31086136638,2023-01-01 00:04:19,BENIGN
192.168.1.18,10.0.0.38,UDP,676613,448,183,159.92376606165922,57152.517531538026,301.5338358025231,17325.406663778074,30572.100402736964,2023-01-01 00:04:20,BENIGN
192.168.1.40,10.0.0.26,TCP,136419,478,200,471.35139690424023,168857.4961966688,2021.4612315148256,38720.15245232576,3447.56617350233,2023-01-01 00:04:21,BENIGN
192.168.1.1,10.0.0.11,ICMP,414127,492,357,998.9641974339683,86536.03240099948,24.27118536393603,13123.55269294153,43223.98070398779,2023-01-01 00:04:22,Malware
192.168.1.11,10.0.0.35,ICMP,226553,414,246,1002.0187581886178,165750.56199236543,1426.4036367199594,16430.279559239712,14273.103912206076,2023-01-01 00:04:23,BENIGN
192.168.1.28,10.0.0.8,TCP,136745,420,444,436.4742177875916,164595.32485187106,579.2129060967113,5396.177955431584,30752.943225262716,2023-01-01 00:04:24,Heartbleed
192.168.1.25,10.0.0.46,UDP,512135,195,353,695.5529135709551,37855.15033389459,1882.4991378016512,46753.895722407455,48955.62937507037,2023-01-01 00:04:25,Malware
192.168.1.23,10.0.0.14,UDP,603655,214,111,298.23636973778684,140258.11216357703,2938.280199540419,14550.877166650676,29775.534526039817,2023-01-01 00:04:26,DDoS
192.168.1.31,10.0.0.10,ICMP,138361,369,6,323.4544014794553,58199.52956437557,1393.7443160556172,26031.602636107422,36235.74966373142,2023-01-01 00:04:27,BENIGN
192.168.1.30,10.0.0.2,TCP,342321,342,236,44.340161725845036,59568.784731534375,2452.677271320474,19567.250490473165,22266.53559156937,2023-01-01 00:04:28,BENIGN
192.168.1.42,10.0.0.46,UDP,436962,114,127,1346.1523593625395,59339.98056842809,1523.844776666412,47996.44610105449,3019.231809909353,2023-01-01 00:04:29,BENIGN
192.168.1.35,10.0.0.9,UDP,338867,242,104,323.95293096161026,145141.09268723364,1488.0242532809682,16753.123497753182,39880.16987513994,2023-01-01 00:04:30,BENIGN
192.168.1.7,10.0.0.3,ICMP,131104,124,237,349.02547663533034,46042.22575432796,2791.3400560431546,38927.51252531303,1750.9070643580194,2023-01-01 00:04:31,PortScan
192.168.1.16,10.0.0.21,UDP,505287,305,403,426.6061346412464,281.07646569343603,2670.007640371298,42770.95231540437,35033.19078656382,2023-01-01 00:04:32,BENIGN
192.168.1.26,10.0.0.26,TCP,53787,76,480,199.8380268261892,143075.84701117835,2357.6155950987354,21780.889267550814,1147.0557359086974,2023-01-01 00:04:33,Heartbleed
192.168.1.48,10.0.0.8,ICMP,854844,311,155,962.5016959402305,34319.83029264154,889.4710041970355,18909.212550832108,43115.39952359695,2023-01-01 00:04:34,DDoS
192.168.1.49,10.0.0.48,ICMP,107715,469,257,121.96300023460398,20986.030822036148,1635.4802387560976,37387.54330081047,7882.644155613196,2023-01-01 00:04:35,PortScan
192.168.1.2,10.0.0.2,TCP,393220,312,235,209.9616152262619,47579.47250675262,672.4678026837494,45644.8861193314,25714.060500632113,2023-01-01 00:04:36,Infiltration
192.168.1.1,10.0.0.6,ICMP,551952,196,289,970.6875226192384,76042.11441230853,1332.3061774415728,37746.83172187884,29857.938073452882,2023-01-01 00:04:37,BENIGN
